id_det_tra,id_trayectoria,orden,fecha,longitud,latitud,distancia,duracion,velocidad,coordenadas,tipo_coordenada
15108,318,446,"2021-03-09 03:01:24-05",-79.865944,-2.121414,20.062,1.957,10.251,0101000020E6100000B70A62A06BF753C05D363AE7A7F800C0,V
39057,393,1573,"2021-03-22 01:53:42-05",-79.88472,-2.128557,13.183,2.004,6.578,0101000020E61000007F87A2409FF853C0FE5F75E4480701C0,M
32014,385,436,"2021-03-15 03:07:32-05",-79.866075,-2.121179,20.895,2.005,10.421,0101000020E61000008638D6C56DF753C025B20FB22CF800C0,M
35784,391,770,"2021-03-20 03:49:00-05",-79.959912,-2.186929,43.45,1.988,21.856,0101000020E61000006EC2BD326FFD53C05264ADA1D47E01C0,V
13692,263,36,"2021-02-24 06:05:06-05",-79.94875,-2.8498484,1,1,1,0101000020E61000001F85EB51B8FC53C03411363CBDB200C0,V
25889,370,195,"2021-03-12 10:14:03-05",-79.896471,-2.191531,21.303,2.012,10.588,0101000020E6100000FFB3E6C75FF953C0855CA967418801C0,C
13436,261,65,"2021-02-24 06:06:54-05",-79.94875,-2.8498484,1,1,1,0101000020E61000001F85EB51B8FC53C03411363CBDB200C0,V
17328,329,277,"2021-03-12 02:59:25-05",-79.873662,-2.083264,22.242,1.971,11.284,0101000020E610000082700514EAF753C02079E75086AA00C0,V
12882,255,122,"2021-02-24 06:06:57-05",-79.94875,-2.8498484,1,1,1,0101000020E61000001F85EB51B8FC53C03411363CBDB200C0,O
14819,318,301,"2021-03-09 03:01:24-05",-79.873652,-2.083544,20.777,1.996,10.409,0101000020E6100000710514EAE9F753C05837DE1D19AB00C0,V
19063,341,59,"2021-03-12 05:09:58-05",-79.940417,-2.22395,51.018,7.515,6.788,0101000020E61000008EE6C8CA2FFC53C07B832F4CA6CA01C0,C
12775,255,15,"2021-02-24 06:03:40-05",-79.94875,-2.8498484,1,1,1,0101000020E61000001F85EB51B8FC53C03411363CBDB200C0,O
21733,354,62,"2021-03-12 08:11:42-05",-79.897457,-2.183169,0.666,1.997,0.333,0101000020E61000003E247CEF6FF953C0D120054F217701C0,C
19369,340,270,"2021-03-12 05:09:58-05",-79.915642,-2.196686,8.687,1.781,4.877,0101000020E61000000536E7E099FA53C001A60C1CD09201C0,C
13257,259,57,"2021-02-24 06:05:13-05",-79.94875,-2.8498484,1,1,1,0101000020E61000001F85EB51B8FC53C03411363CBDB200C0,O
29343,375,1357,"2021-03-12 11:17:01-05",-79.904277,-2.17524,3.893,2.001,1.945,0101000020E61000009961A3ACDFF953C0BB9BA73AE46601C0,V
31851,385,355,"2021-03-15 03:07:32-05",-79.87401,-2.096317,18.993,2.001,9.492,0101000020E61000002098A3C7EFF753C00264E8D841C500C0,M
30549,383,50,"2021-03-12 12:14:23-05",-79.898288,-2.157834,16.779,1.959,8.565,0101000020E6100000E998F38C7DF953C02D93E1783E4301C0,C
25565,369,39,"2021-03-12 09:42:06-05",-79.897387,-2.184328,2.019,2.003,1.008,0101000020E6100000C136E2C96EF953C08EE55DF5807901C0,C
38783,393,1435,"2021-03-22 01:53:42-05",-79.87356,-2.102422,37.395,2.013,18.577,0101000020E610000000C63368E8F753C0962023A0C2D100C0,M
14128,295,1,"2021-02-28 15:00:32-05",-79.8326437,-2.0690544,1,1,1,0101000020E61000001C2ECD084AF553C0C328AD646C8D00C0,V
31989,384,485,"2021-03-15 03:07:32-05",-79.879539,-2.12638,32.436,2.003,16.194,0101000020E61000009E23F25D4AF853C0A6F27684D30201C0,M
23276,361,345,"2021-03-12 08:44:39-05",-79.901649,-2.214824,5.516,0.278,19.842,0101000020E610000027DE019EB4F953C0D02A33A5F5B701C0,C
19387,340,281,"2021-03-12 05:09:58-05",-79.913124,-2.197292,9.406,1.677,5.609,0101000020E6100000554CA59F70FA53C07619FED30D9401C0,C
18661,333,2,"2021-03-12 03:51:49-05",-79.897425,-2.182157,1,1,1,0101000020E6100000386744696FF953C058E6ADBA0E7501C0,O
16300,326,40,"2021-03-12 02:34:03-05",-79.872745,-2.020517,12.864,1.99,6.464,0101000020E6100000D72FD80DDBF753C0A41820D1042A00C0,V
14584,319,117,"2021-03-09 03:01:24-05",-79.841734,-2.071972,22.01,2.007,10.966,0101000020E61000009A7B48F8DEF553C05BD2510E669300C0,V
25483,368,8,"2021-03-12 09:42:06-05",-79.968387,-2.131895,0.259,1.989,0.13,0101000020E6100000C8B7770DFAFD53C0200C3CF71E0E01C0,C
12670,254,55,"2021-02-24 06:05:11-05",-79.94875,-2.8498484,1,1,1,0101000020E61000001F85EB51B8FC53C03411363CBDB200C0,V
31136,384,55,"2021-03-15 03:07:32-05",-79.833642,-2.069826,19.343,1.979,9.774,0101000020E61000009CA4F9635AF553C0B24813EF008F00C0,M
37026,394,490,"2021-03-22 01:53:42-05",-80.2096,-2.293137,43.394,1.995,21.751,0101000020E6100000764F1E166A0D54C0FDFA2136585802C0,M
39017,394,1488,"2021-03-22 01:53:42-05",-79.869085,-2.115724,40.152,1.965,20.433,0101000020E61000006D1CB1169FF753C000E65AB400ED00C0,M
28990,374,1219,"2021-03-12 11:17:01-05",-79.904557,-2.158477,2.472,1.994,1.239,0101000020E61000008B170B43E4F953C07558E1968F4401C0,V
30807,382,247,"2021-03-12 12:14:23-05",-79.897831,-2.176964,0.802,1.979,0.405,0101000020E61000007095271076F953C0048E041A6C6A01C0,C
34195,389,255,"2021-03-20 03:00:55-05",-79.889722,-2.050517,21.052,1.999,10.531,0101000020E610000008228B34F1F853C0E222F774756700C0,V
11799,121,413,"2021-02-17 02:54:51-05",-79.868909,-2.116069,39.658,2.005,19.779,0101000020E6100000CE8C7E349CF753C0A9A27895B5ED00C0,V
30875,383,214,"2021-03-12 12:14:23-05",-79.898029,-2.176008,3.606,1.996,1.806,0101000020E61000000377A04E79F953C0C9ACDEE1766801C0,C
28244,374,842,"2021-03-12 11:17:01-05",-79.947849,-2.096167,24.278,2.017,12.036,0101000020E6100000F722DA8EA9FC53C0ADA23F34F3C400C0,V
16607,326,203,"2021-03-12 02:34:03-05",-79.879884,-2.16784,16.148,1.991,8.11,0101000020E61000008411FB0450F853C064AF777FBC5701C0,V
29812,380,37,"2021-03-12 11:43:13-05",-79.895169,-2.090233,38.636,1.996,19.356,0101000020E610000027D9EA724AF953C0E5284014CCB800C0,V
23667,360,600,"2021-03-12 08:44:39-05",-79.895777,-2.196213,2.514,2.032,1.237,0101000020E610000093E00D6954F953C08066101FD89101C0,C
14548,318,170,"2021-03-09 03:01:24-05",-79.850359,-2.074384,9.899,2.023,4.893,0101000020E6100000FEB627486CF653C0EBC37AA3569800C0,V
25650,370,73,"2021-03-12 10:14:03-05",-79.909386,-2.188626,20.144,2.003,10.057,0101000020E61000002D5C566133FA53C0026729594E8201C0,C
26978,375,141,"2021-03-12 11:17:01-05",-79.898777,-2.238909,39.814,2.005,19.857,0101000020E61000006859F78F85F953C0B1C22D1F49E901C0,V
35162,391,459,"2021-03-20 03:49:00-05",-79.948035,-2.095647,32.621,1.994,16.36,0101000020E6100000A81DFE9AACFC53C021AF0793E2C300C0,V
31089,384,8,"2021-03-15 03:07:32-05",-79.832285,-2.068944,11.488,2.011,5.712,0101000020E6100000E3FC4D2844F553C01C0B0A83328D00C0,M
22647,361,26,"2021-03-12 08:44:39-05",-79.917953,-2.219326,12.915,1.978,6.529,0101000020E6100000F790F0BDBFFA53C0CB4C69FD2DC101C0,C
19068,341,62,"2021-03-12 05:09:58-05",-79.940889,-2.223444,316.331,74.029,4.273,0101000020E6100000A20A7F8637FC53C03FE603029DC901C0,C
33941,389,128,"2021-03-20 03:00:55-05",-79.866152,-2.07404,44.772,2.017,22.197,0101000020E61000005C57CC086FF753C048C49448A29700C0,V
12174,122,544,"2021-02-17 02:54:51-05",-79.882122,-2.135081,38.558,2.004,19.24,0101000020E61000004145D5AF74F853C0E17CEA58A51401C0,V
37060,393,577,"2021-03-22 01:53:42-05",-80.238965,-2.305612,45.18,2.007,22.511,0101000020E6100000DFF8DA334B0F54C0081F4AB4E47102C0,M
25360,366,354,"2021-03-12 09:20:16-05",-79.896839,-2.180988,249.265,560.617,0.444,0101000020E6100000C0B167CF65F953C062BF27D6A97201C0,C
34942,392,287,"2021-03-20 03:49:00-05",-79.926057,-2.060127,50.745,2.019,25.133,0101000020E6100000D74E948444FB53C04DDA54DD237B00C0,V
24024,360,780,"2021-03-12 08:44:39-05",-79.89407,-2.186498,2.558,1.968,1.3,0101000020E61000006C95607138F953C0BF27D6A9F27D01C0,C
18478,332,27,"2021-03-12 03:13:19-05",-79.896619,-2.168077,15.512,2.005,7.736,0101000020E6100000397EA83462F953C0A7AD11C1385801C0,V
33789,389,52,"2021-03-20 03:00:55-05",-79.845959,-2.073807,9.105,2.008,4.534,0101000020E610000070B0373124F653C01BBAD91F289700C0,V
11089,121,45,"2021-02-17 02:54:51-05",-79.833664,-2.06775,19.11,1.996,9.574,0101000020E610000090F63FC05AF553C0986E1283C08A00C0,V
32391,385,625,"2021-03-15 03:07:32-05",-79.88471,-2.144239,3.564,1.992,1.789,0101000020E61000006D1CB1169FF853C04276DEC6662701C0,M
14053,275,2,"2021-02-28 13:21:17-05",-79.8325791,-2.0691277,1,1,1,0101000020E61000005275D9F948F553C04AFBD5D2928D00C0,V
23218,360,380,"2021-03-12 08:44:39-05",-79.900601,-2.211734,3.979,0.276,14.417,0101000020E6100000AC6F6072A3F953C0309C6B98A1B101C0,C
28907,375,1105,"2021-03-12 11:17:01-05",-79.911397,-2.147325,16.926,1.996,8.48,0101000020E61000000A2B155454FA53C0CB10C7BAB82D01C0,V
38954,393,1521,"2021-03-22 01:53:42-05",-79.868404,-2.123427,39.493,2.005,19.697,0101000020E6100000CCED5EEE93F753C0118C834BC7FC00C0,M
32810,384,896,"2021-03-15 03:07:32-05",-79.895429,-2.163482,1.494,1.994,0.749,0101000020E6100000F5B86FB54EF953C09CE09BA6CF4E01C0,M
27902,375,607,"2021-03-12 11:17:01-05",-79.946692,-2.152322,41.644,1.955,21.301,0101000020E6100000A1D80A9A96FC53C0C4B0C398F43701C0,V
19207,340,193,"2021-03-12 05:09:58-05",-79.924994,-2.194313,0.29,1.917,0.151,0101000020E6100000C2BF081A33FB53C04E8061F9F38D01C0,C
39182,393,1638,"2021-03-22 01:53:42-05",-79.893639,-2.135821,25.98,1.99,13.055,0101000020E610000087DBA16131F953C050E10852291601C0,M
25072,367,134,"2021-03-12 09:20:16-05",-79.89739,-2.163656,10.36,1.777,5.83,0101000020E61000007A7077D66EF953C0795A7EE02A4F01C0,C
37399,393,747,"2021-03-22 01:53:42-05",-80.283955,-2.354982,42.699,2.009,21.253,0101000020E610000049A297512C1254C0715985CD00D702C0,M
25831,371,89,"2021-03-12 10:14:03-05",-79.907471,-2.188224,27.15,1.997,13.595,0101000020E610000061C43E0114FA53C01494A2957B8101C0,C
30947,382,315,"2021-03-12 12:14:23-05",-79.897553,-2.178599,7.174,2.004,3.579,0101000020E61000004F5B238271F953C054C90050C56D01C0,C
30846,382,266,"2021-03-12 12:14:23-05",-79.897821,-2.17716,0.812,2.001,0.405,0101000020E61000005E2A36E675F953C05F46B1DCD26A01C0,C
34019,389,167,"2021-03-20 03:00:55-05",-79.873299,-2.070915,40.624,2.003,20.281,0101000020E61000004A287D21E4F753C0E15D2EE23B9100C0,V
34124,390,190,"2021-03-20 03:00:55-05",-79.872224,-2.061715,44.852,2,22.426,0101000020E610000053B29C84D2F753C09161156F647E00C0,V
32049,385,452,"2021-03-15 03:07:32-05",-79.868634,-2.123597,43.079,2.003,21.507,0101000020E6100000658C0FB397F753C0D811876C20FD00C0,M
18931,340,49,"2021-03-12 05:09:58-05",-79.939624,-2.224721,6.492,1.455,4.462,0101000020E610000059A2B3CC22FC53C09BCB0D863ACC01C0,C
11520,121,271,"2021-02-17 02:54:51-05",-79.873815,-2.080129,40.786,1.999,20.403,0101000020E610000045F0BF95ECF753C081B053AC1AA400C0,V
27875,374,658,"2021-03-12 11:17:01-05",-79.947327,-2.134534,30.246,1.97,15.353,0101000020E61000008AE76C01A1FC53C0BB99D18F861301C0,V
36280,394,119,"2021-03-22 01:53:42-05",-80.089829,-2.222184,12.45,1.988,6.262,0101000020E6100000DF4E22C2BF0554C0438EAD6708C701C0,M
12764,255,4,"2021-02-24 06:03:19-05",-79.94875,-2.8498484,1,1,1,0101000020E61000001F85EB51B8FC53C03411363CBDB200C0,V
38227,393,1156,"2021-03-22 01:53:42-05",-79.840337,-2.072282,2.833,2.003,1.414,0101000020E61000009A27D714C8F553C03DB7D095089400C0,M
31892,384,436,"2021-03-15 03:07:32-05",-79.866075,-2.121179,20.895,2.005,10.421,0101000020E61000008638D6C56DF753C025B20FB22CF800C0,M
24814,367,2,"2021-03-12 09:20:16-05",-79.900699,-2.145813,58.217,2.735,21.286,0101000020E61000008E226B0DA5F953C037A79201A02A01C0,C
35502,392,573,"2021-03-20 03:49:00-05",-79.948165,-2.13221,35.746,1.988,17.981,0101000020E61000008F8D40BCAEFC53C01FA2D11DC40E01C0,V
32351,384,666,"2021-03-15 03:07:32-05",-79.886599,-2.14969,16.14,2.004,8.054,0101000020E6100000A56ABB09BEF853C0514EB4AB903201C0,M
35623,392,633,"2021-03-20 03:49:00-05",-79.946284,-2.150692,35.286,1.999,17.652,0101000020E6100000992EC4EA8FFC53C09126DE019E3401C0,V
19425,340,299,"2021-03-12 05:09:58-05",-79.907484,-2.198719,23.658,1.391,17.008,0101000020E61000002B69C53714FA53C027C0B0FCF99601C0,C
36909,394,433,"2021-03-22 01:53:42-05",-80.189584,-2.283554,45.062,5.034,8.951,0101000020E610000012F6ED24220C54C02B33A5F5B74402C0,M
30160,379,274,"2021-03-12 11:43:13-05",-79.892118,-2.166932,38.137,1.995,19.116,0101000020E6100000118B187618F953C03A3FC571E05501C0,V
35342,392,492,"2021-03-20 03:49:00-05",-79.94786,-2.106865,38.366,1.988,19.298,0101000020E6100000F14BFDBCA9FC53C042B28009DCDA00C0,V
26026,370,264,"2021-03-12 10:14:03-05",-79.89357,-2.1891,5.646,2.001,2.821,0101000020E6100000F3AB394030F953C088635DDC468301C0,C
26215,371,280,"2021-03-12 10:14:03-05",-79.893312,-2.188191,15.382,1.993,7.718,0101000020E6100000F54718062CF953C0593673486A8101C0,C
11284,121,154,"2021-02-17 02:54:51-05",-79.847089,-2.07393,34.917,2.009,17.38,0101000020E610000049F3C7B436F653C0D68BA19C689700C0,V
37553,394,753,"2021-03-22 01:53:42-05",-80.286034,-2.356224,45.117,1.994,22.626,0101000020E6100000D2E28C614E1254C00667F0F78BD902C0,M
32855,385,860,"2021-03-15 03:07:32-05",-79.894997,-2.165654,19.626,2.005,9.788,0101000020E610000029417FA147F953C0D89C8367425301C0,M
35693,391,725,"2021-03-20 03:49:00-05",-79.948329,-2.182304,40.046,1.995,20.073,0101000020E61000004C361E6CB1FC53C09B70AFCC5B7501C0,V
20750,351,188,"2021-03-12 07:50:19-05",-79.906959,-2.17927,34.294,1.995,17.19,0101000020E610000006F4C29D0BFA53C03A3B191C256F01C0,V
24766,366,39,"2021-03-12 09:20:16-05",-79.897945,-2.157312,11.827,1.699,6.961,0101000020E6100000D5264EEE77F953C096253ACB2C4201C0,C
16791,328,74,"2021-03-12 02:59:25-05",-79.835009,-2.07321,23.778,2.001,11.883,0101000020E610000067B796C970F553C0D9EBDD1FEF9500C0,V
18224,328,780,"2021-03-12 02:59:25-05",-79.895425,-2.163695,8.557,2,4.278,0101000020E610000055C1A8A44EF953C05726FC523F4F01C0,V
23791,360,662,"2021-03-12 08:44:39-05",-79.89424,-2.19118,13.403,1.987,6.745,0101000020E61000009AB1683A3BF953C0BA313D61898701C0,C
17900,328,620,"2021-03-12 02:59:25-05",-79.886401,-2.151287,18.401,1.998,9.21,0101000020E6100000128942CBBAF853C0C87A6AF5D53501C0,V
37093,394,523,"2021-03-22 01:53:42-05",-80.221454,-2.293774,43.001,1.963,21.905,0101000020E610000060E4654D2C0E54C02252D32EA65902C0,M
35003,392,317,"2021-03-20 03:49:00-05",-79.92439,-2.068936,32.269,1.994,16.183,0101000020E6100000F7AFAC3429FB53C0EE224C512E8D00C0,V
29277,375,1291,"2021-03-12 11:17:01-05",-79.902537,-2.166955,16.862,2.033,8.294,0101000020E6100000849B8C2AC3F953C0BD3AC780EC5501C0,V
12508,252,60,"2021-02-24 06:06:04-05",-79.94875,-2.8498484,1,1,1,0101000020E61000001F85EB51B8FC53C03411363CBDB200C0,V
27591,374,519,"2021-03-12 11:17:01-05",-79.947152,-2.180262,22.713,1.992,11.402,0101000020E6100000D3156C239EFC53C042B115342D7101C0,V
25369,366,359,"2021-03-12 09:20:16-05",-79.896833,-2.18319,6.397,1.051,6.087,0101000020E61000004F3E3DB665F953C049A297512C7701C0,C
31162,385,8,"2021-03-15 03:07:32-05",-79.832285,-2.068944,11.488,2.011,5.712,0101000020E6100000E3FC4D2844F553C01C0B0A83328D00C0,M
29482,377,44,"2021-03-12 11:23:02-05",-79.928847,-2.194927,17.539,1.999,8.774,0101000020E610000037FFAF3A72FB53C0F0DB10E3358F01C0,C
36725,393,407,"2021-03-22 01:53:42-05",-80.184904,-2.274074,53.362,1.982,26.923,0101000020E610000093399677D50B54C0A37895B54D3102C0,M
38042,394,995,"2021-03-22 01:53:42-05",-80.370212,-2.403607,12.407,2,6.203,0101000020E61000008D25AC8DB11754C04E7E8B4E963A03C0,M
18977,341,16,"2021-03-12 05:09:58-05",-79.934899,-2.225462,4.431,1.412,3.138,0101000020E61000000A849D62D5FB53C00FED6305BFCD01C0,C
11739,121,383,"2021-02-17 02:54:51-05",-79.872555,-2.106862,18.987,2.001,9.488,0101000020E6100000863DEDF0D7F753C0317BD976DADA00C0,V
21230,352,353,"2021-03-12 07:50:19-05",-79.895526,-2.183396,5.144,1.986,2.59,0101000020E6100000EFAD484C50F953C0DCBC7152987701C0,V
37660,394,805,"2021-03-22 01:53:42-05",-80.304787,-2.367089,49.62,1.995,24.872,0101000020E6100000BE4F55A1811354C050C58D5BCCEF02C0,M
34996,391,382,"2021-03-20 03:49:00-05",-79.929094,-2.078941,39.093,1.977,19.774,0101000020E61000003B3AAE4676FB53C01F82AAD1ABA100C0,V
39033,394,1496,"2021-03-22 01:53:42-05",-79.8677,-2.118234,38.227,2.005,19.066,0101000020E61000004FAF946588F753C0BE33DAAA24F200C0,M
26167,371,257,"2021-03-12 10:14:03-05",-79.893558,-2.189248,4.148,1.992,2.082,0101000020E610000011C5E40D30F953C0D2AA9674948301C0,C
34432,392,34,"2021-03-20 03:49:00-05",-79.890422,-2.049717,19.238,2.009,9.576,0101000020E6100000E4688EACFCF853C01D71C806D26500C0,V
13450,261,72,"2021-02-24 06:06:55-05",-79.94875,-2.8498484,1,1,1,0101000020E61000001F85EB51B8FC53C03411363CBDB200C0,V
13403,261,46,"2021-02-24 06:05:08-05",-79.94875,-2.8498484,1,1,1,0101000020E61000001F85EB51B8FC53C03411363CBDB200C0,V
35514,392,579,"2021-03-20 03:49:00-05",-79.94757,-2.134102,39.443,1.99,19.821,0101000020E6100000ED2AA4FCA4FC53C023A0C211A41201C0,V
21822,354,109,"2021-03-12 08:11:42-05",-79.897446,-2.183261,17.554,18.46,0.95,0101000020E610000044FB58C16FF953C0DC0E0D8B517701C0,C
30503,382,96,"2021-03-12 12:14:23-05",-79.899,-2.160112,0.574,1.992,0.288,0101000020E6100000A8C64B3789F953C0C493DDCCE84701C0,C
34122,390,189,"2021-03-20 03:00:55-05",-79.872269,-2.062114,44.946,2,22.473,0101000020E610000023145B41D3F753C06DFDF49F357F00C0,V
33697,387,390,"2021-03-15 05:53:35-05",-79.917413,-2.171167,46.383,1.997,23.226,0101000020E610000037FB03E5B6FA53C0473CD9CD8C5E01C0,R
21418,352,446,"2021-03-12 07:50:19-05",-79.894846,-2.181785,3.87,2.004,1.931,0101000020E6100000363D282845F953C0153AAFB14B7401C0,V
30136,380,204,"2021-03-12 11:43:13-05",-79.884908,-2.144693,38.456,2,19.228,0101000020E610000000FE2955A2F853C058AEB7CD542801C0,V
22327,357,180,"2021-03-12 08:22:03-05",-79.903695,-2.205937,25.6,0.254,100.79,0101000020E6100000C2A38D23D6F953C0734A404CC2A501C0,C
25570,369,44,"2021-03-12 09:42:06-05",-79.897401,-2.184231,4.057,4.003,1.013,0101000020E610000074999A046FF953C067463F1A4E7901C0,C
12916,257,10,"2021-02-24 06:03:27-05",-79.94875,-2.8498484,1,1,1,0101000020E61000001F85EB51B8FC53C03411363CBDB200C0,V
17233,328,293,"2021-03-12 02:59:25-05",-79.87359,-2.088449,47.905,2.001,23.94,0101000020E6100000350708E6E8F753C047E9D2BF24B500C0,V
26258,371,301,"2021-03-12 10:14:03-05",-79.892676,-2.186245,3.019,2.001,1.509,0101000020E6100000247B849A21F953C02159C0046E7D01C0,C
21855,355,72,"2021-03-12 08:11:42-05",-79.897433,-2.183177,1.394,1.996,0.698,0101000020E61000007A56D28A6FF953C0FF08C380257701C0,C
35719,391,738,"2021-03-20 03:49:00-05",-79.951337,-2.185382,40.704,2.003,20.321,0101000020E6100000629E95B4E2FC53C0F722DA8EA97B01C0,V
15937,319,798,"2021-03-09 03:01:24-05",-79.887279,-2.156067,24.949,1.974,12.639,0101000020E61000005EDBDB2DC9F853C0F0E0270EA03F01C0,V
36030,393,53,"2021-03-22 01:53:42-05",-80.084742,-2.218807,29.796,2.009,14.831,0101000020E610000040A6B5696C0554C0441669E21DC001C0,M
32247,384,614,"2021-03-15 03:07:32-05",-79.884284,-2.14342,16.992,1.984,8.564,0101000020E61000001118EB1B98F853C012BD8C62B92501C0,M
13454,261,74,"2021-02-24 06:06:56-05",-79.94875,-2.8498484,1,1,1,0101000020E61000001F85EB51B8FC53C03411363CBDB200C0,V
19112,340,146,"2021-03-12 05:09:58-05",-79.930123,-2.193025,0.475,1.907,0.249,0101000020E610000079909E2287FB53C0B37BF2B0508B01C0,C
35927,392,788,"2021-03-20 03:49:00-05",-79.966854,-2.18588,42.206,2.013,20.966,0101000020E61000006F8099EFE0FD53C006D847A7AE7C01C0,V
32094,384,539,"2021-03-15 03:07:32-05",-79.883545,-2.130532,25.67,2.019,12.714,0101000020E6100000D6E253008CF853C0DBA6785C540B01C0,M
24873,367,32,"2021-03-12 09:20:16-05",-79.896325,-2.152675,24.038,1.76,13.658,0101000020E6100000956588635DF953C09B559FABAD3801C0,C
13398,261,41,"2021-02-24 06:05:07-05",-79.94875,-2.8498484,1,1,1,0101000020E61000001F85EB51B8FC53C03411363CBDB200C0,V
16611,326,205,"2021-03-12 02:34:03-05",-79.879848,-2.168411,26.706,2.009,13.293,0101000020E6100000DD5CFC6D4FF853C0124BCADDE75801C0,V
16602,326,201,"2021-03-12 02:34:03-05",-79.879917,-2.167257,40.16,1.991,20.171,0101000020E6100000728C648F50F853C0723788D68A5601C0,V
21323,352,399,"2021-03-12 07:50:19-05",-79.895448,-2.181852,11.021,1.987,5.546,0101000020E610000031D120054FF953C092B245D26E7401C0,V
24752,366,25,"2021-03-12 09:20:16-05",-79.897075,-2.151307,23.402,0.359,65.188,0101000020E6100000CAC342AD69F953C03A3FC571E03501C0,C
15696,318,740,"2021-03-09 03:01:24-05",-79.886449,-2.148181,16.118,1.963,8.211,0101000020E61000009A249694BBF853C0CE1B2785792F01C0,V
15530,319,596,"2021-03-09 03:01:24-05",-79.882467,-2.128672,26.162,1.951,13.41,0101000020E61000002733DE567AF853C08C497F2F850701C0,V
16221,319,960,"2021-03-09 03:01:24-05",-79.895515,-2.163509,1.447,1.95,0.742,0101000020E6100000F584251E50F953C035D07CCEDD4E01C0,V
11247,122,68,"2021-02-17 02:54:51-05",-79.834821,-2.073017,7.195,1.973,3.646,0101000020E6100000E6400FB56DF553C0906AD8EF899500C0,V
22004,357,16,"2021-03-12 08:22:03-05",-79.92517,-2.210866,12.621,1.991,6.339,0101000020E6100000614F3BFC35FB53C0EAB46E83DAAF01C0,C
25879,371,113,"2021-03-12 10:14:03-05",-79.905607,-2.188277,19.608,2,9.804,0101000020E6100000D6011077F5F953C041B62C5F978101C0,C
26252,371,298,"2021-03-12 10:14:03-05",-79.892792,-2.18661,14.706,4.429,3.32,0101000020E610000059880E8123F953C03CDA38622D7E01C0,C
27578,375,441,"2021-03-12 11:17:01-05",-79.95705,-2.219107,48.933,7.711,6.345,0101000020E6100000C1A8A44E40FD53C0EE98BA2BBBC001C0,V
37401,393,748,"2021-03-22 01:53:42-05",-80.28427,-2.355202,44.247,1.998,22.146,0101000020E6100000F94ECC7A311254C053CA6B2574D702C0,M
28595,374,1021,"2021-03-12 11:17:01-05",-79.947135,-2.08529,9.032,1.978,4.566,0101000020E610000068791EDC9DFC53C01F680586ACAE00C0,V
38354,393,1219,"2021-03-22 01:53:42-05",-79.847994,-2.074025,23.868,1.997,11.952,0101000020E6100000124DA08845F653C0F2B0506B9A9700C0,M
35137,392,390,"2021-03-20 03:49:00-05",-79.932027,-2.079084,44.459,2.001,22.218,0101000020E61000004CFF9254A6FB53C04C18CDCAF6A100C0,V
33911,390,84,"2021-03-20 03:00:55-05",-79.852416,-2.075697,41.5,1.999,20.76,0101000020E610000094A5D6FB8DF653C0143E5B07079B00C0,V
13735,263,79,"2021-02-24 06:06:56-05",-79.94875,-2.8498484,1,1,1,0101000020E61000001F85EB51B8FC53C03411363CBDB200C0,V
23016,360,280,"2021-03-12 08:44:39-05",-79.902205,-2.22003,18.226,0.039,467.34,0101000020E610000069520ABABDF953C06D1CB1169FC201C0,C
24409,361,914,"2021-03-12 08:44:39-05",-79.896748,-2.185723,2.294,2.001,1.146,0101000020E61000003830B95164F953C089EB18575C7C01C0,C
